Customer ID,Customer Title,Customer First Name,Customer Middle Name,Customer Last Name,Customer_Segment,Maritial_Status,Gender,DOB,Effective_Start_Dt,Effective_End_Dt,Policy_Type_Id,Policy_Type,Policy_Type_Desc,Policy_Id,Policy_Name,Premium_Amt,Policy_Term,Policy_Start_Dt,Policy_End_Dt,Next_Premium_Dt,Actual_Premium_Paid_Dt,Country,Region,State or Province,City,Postal Code,Total_Policy_Amt,Premium_Amt_Paid_TillDate
2973,Dr.,Sally,,Liu,Home Office,Single,Female,2/5/1992,12/30/2011,,12468,Mortgages,"Related to Ornaments, Property Claim",02468_2973,HSB_Jewel_02468,60000,Half Yearly,12/30/2011,12/27/2031,6/30/2012,12/31/2012,U.S.A,Central,Wisconsin,New Berlin,53151,400000,60000
1644,Doctor.,Sam,,Woodward,Small Business,Single,Female,12/7/1994,12/31/2011,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1644,HSB_Auto_98765,2000,Monthly,12/31/2011,12/27/2034,1/31/2015,2/28/2015,US,Central,Texas,Friendswood,77546,200000,72000
197,Miss,Samantha,,Weaver,Small Business,Single,Female,2/5/1997,12/31/2013,,13579,Mediclaim,Related to Life or Personal Claim,13579_197,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2013,12/27/2036,3/31/2017,9/25/2017,U.S.A,Central,Kansas,Overland Park,66212,500000,60000
197,Miss,Samantha,,Weaver,Small Business,Single,Female,2/5/1997,12/31/2013,,13579,Mediclaim,Related to Life or Personal Claim,13579_197,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2013,12/27/2036,3/31/2017,9/25/2017,U.S.A,Central,Kansas,Overland Park,66212,500000,60000
3089,Professor,Sandy,,Cannon,Corporate,Single,Female,2/5/1995,12/31/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_3089,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2011,12/27/2034,3/31/2015,9/25/2015,United States Of America,Central,Kansas,Leawood,66209,500000,60000
1934,Professor,Scott,,Moore,Home Office,Single,Female,12/7/1990,12/31/2007,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1934,HSB_Auto_98765,2000,Monthly,12/31/2007,12/27/2030,1/31/2011,2/28/2011,U.S,Central,Texas,Georgetown,78626,200000,72000
1962,Professor,Sean,,Burton,Home Office,Single,Female,2/5/1993,12/31/2009,,13579,Mediclaim,Related to Life or Personal Claim,13579_1962,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2009,12/27/2032,3/31/2013,9/25/2013,US,Central,Michigan,Saginaw,48601,500000,60000
2991,Dr.,Sean,,Herbert,Home Office,Single,Female,2/5/1994,12/31/2010,,13579,Mediclaim,Related to Life or Personal Claim,13579_2991,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2010,12/27/2033,3/31/2014,9/25/2014,U.S,Central,Wisconsin,Racine,53402,500000,60000
683,Professor,Seth,,Merrill,Small Business,Single,Female,12/7/1992,12/31/2009,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_683,HSB_Auto_98765,2000,Monthly,12/31/2009,12/27/2032,1/31/2013,2/28/2013,United States Of America,Central,Nebraska,Papillion,68046,200000,72000
2584,Professor,Seth,,Matthews,Home Office,Single,Female,2/5/1992,12/30/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_2584,HSB_Lifeclaim_13579,5000,Quarterly,12/30/2008,12/27/2031,3/30/2012,9/24/2012,U.S.A,Central,Michigan,Inkster,48141,500000,60000
868,Prof.,Sharon,,Ellis,Corporate,Single,Female,12/7/1988,12/31/2005,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_868,HSB_Auto_98765,2000,Monthly,12/31/2005,12/27/2028,1/31/2009,2/28/2009,U.S.A,Central,Minnesota,Shoreview,55126,200000,72000
3229,Prof.,Sharon,,Kessler,Small Business,Single,Female,2/5/1990,12/31/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_3229,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2006,12/27/2029,3/31/2010,9/25/2010,U.S.A,Central,Wisconsin,Superior,54880,500000,60000
2521,Dr.,Shawn,,Meyer,Home Office,Single,Female,2/5/1993,1/1/2013,,12468,Mortgages,"Related to Ornaments, Property Claim",02468_2521,HSB_Jewel_02468,60000,Half Yearly,1/1/2013,12/27/2032,7/1/2013,1/1/2014,U.S.A,Central,Texas,Corsicana,75109,400000,60000
1749,Dr.,Sherri,P,Stephens,Home Office,Single,Female,12/7/1987,12/31/2004,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1749,HSB_Auto_98765,2000,Monthly,12/31/2004,12/27/2027,1/31/2008,2/28/2008,United States Of America,Central,Oklahoma,Lawton,73505,200000,72000
1976,Dr.,Sherri,F,Vogel,Consumer,Single,Female,2/5/1997,12/31/2013,,13579,Mediclaim,Related to Life or Personal Claim,13579_1976,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2013,12/27/2036,3/31/2017,9/25/2017,USA,Central,Michigan,East Lansing,48823,500000,60000
827,Dr.,Sheryl,,Marsh,Home Office,Single,Female,2/5/1990,12/31/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_827,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2006,12/27/2029,3/31/2010,9/25/2010,US,Central,Texas,Amarillo,79109,500000,60000
1828,Dr.,Stacey,,Lucas,Corporate,Single,Female,2/5/1994,1/1/2014,,12468,Mortgages,"Related to Ornaments, Property Claim",02468_1828,HSB_Jewel_02468,60000,Half Yearly,1/1/2014,12/27/2033,7/1/2014,1/1/2015,U.S,Central,Iowa,Cedar Falls,50613,400000,60000
1427,Prof.,Stacy,,Gould,Home Office,Single,Female,2/5/1997,7/1/2016,,12468,Mortgages,"Related to Ornaments, Property Claim",02468_1427,HSB_Jewel_02468,60000,Half Yearly,7/1/2016,12/27/2036,7/1/2017,1/1/2018,USA,Central,Michigan,Bay City,48708,400000,120000
2334,Professor,Stephanie,,Hawkins,Home Office,Single,Female,2/5/1990,12/31/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_2334,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2006,12/27/2029,3/31/2010,9/25/2010,United States Of America,Central,Wisconsin,Greenfield,53220,500000,60000
648,Doctor.,Steve,,O'Brien,Home Office,Single,Female,12/7/1994,12/31/2011,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_648,HSB_Auto_98765,2000,Monthly,12/31/2011,12/27/2034,1/31/2015,2/28/2015,USA,Central,Illinois,Bolingbrook,60440,200000,72000
3261,Dr.,Steven,,Long,Consumer,Single,Female,12/7/1996,12/31/2013,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_3261,HSB_Auto_98765,2000,Monthly,12/31/2013,12/27/2036,1/31/2017,2/28/2017,United States Of America,Central,Michigan,Adrian,49221,200000,72000
1829,Professor,Suzanne,,Cochran,Corporate,Single,Female,2/5/1994,12/31/2010,,13579,Mediclaim,Related to Life or Personal Claim,13579_1829,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2010,12/27/2033,3/31/2014,9/25/2014,U.S.A,Central,Iowa,Cedar Rapids,52402,500000,60000
377,Miss.,Sylvia,,Bush,Consumer,Single,Female,2/5/1995,12/31/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_377,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2011,12/27/2034,3/31/2015,9/25/2015,United States Of America,Central,Illinois,Batavia,60510,500000,60000
3042,Professor,Tara,,Gold,Small Business,Single,Female,2/5/1995,12/31/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_3042,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2011,12/27/2034,3/31/2015,9/25/2015,US,Central,Kansas,Hutchinson,67501,500000,60000
1957,Dr.,Ted,,Crowder,Consumer,Single,Female,2/5/1997,7/1/2016,,12468,Mortgages,"Related to Ornaments, Property Claim",02468_1957,HSB_Jewel_02468,60000,Half Yearly,7/1/2016,12/27/2036,7/1/2017,1/1/2018,United States Of America,Central,Missouri,University City,63130,400000,120000
444,Mr,Thelma,,Abrams,Small Business,Single,Female,12/7/1996,12/31/2013,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_444,HSB_Auto_98765,2000,Monthly,12/31/2013,12/27/2036,1/31/2017,2/28/2017,US,Central,Illinois,Urbana,61801,200000,72000
1075,Professor,Theodore,,Tyson,Home Office,Single,Female,12/7/1987,12/31/2004,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1075,HSB_Auto_98765,2000,Monthly,12/31/2004,12/27/2027,1/31/2008,2/28/2008,U.S.A,Central,Illinois,Romeoville,60441,200000,72000
2775,Professor,Theodore,,Rubin,Consumer,Single,Female,2/5/1987,1/1/2007,,12468,Mortgages,"Related to Ornaments, Property Claim",02468_2775,HSB_Jewel_02468,60000,Half Yearly,1/1/2007,12/27/2026,7/1/2007,1/1/2008,United States Of America,Central,Illinois,Franklin Park,60131,400000,60000
3069,Dr.,Tiffany,,Merrill,Consumer,Single,Female,2/5/1987,12/31/2003,,13579,Mediclaim,Related to Life or Personal Claim,13579_3069,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2003,12/27/2026,3/31/2007,9/25/2007,USA,Central,Minnesota,Oakdale,55128,500000,60000
2833,Prof.,Tim,,Connolly,Small Business,Single,Female,2/5/1989,1/1/2009,,12468,Mortgages,"Related to Ornaments, Property Claim",02468_2833,HSB_Jewel_02468,60000,Half Yearly,1/1/2009,12/27/2028,7/1/2009,1/1/2010,United States Of America,Central,Minnesota,Inver Grove Heights,55076,400000,60000
3035,Prof.,Tina,,Evans,Home Office,Single,Female,2/5/1995,12/31/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_3035,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2011,12/27/2034,3/31/2015,9/25/2015,U.S.A,Central,Illinois,Lombard,60148,500000,60000
2157,Doctor.,Tom,Hoyle,Honeycutt,Home Office,Single,Female,12/7/1989,12/31/2006,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2157,HSB_Auto_98765,2000,Monthly,12/31/2006,12/27/2029,1/31/2010,2/28/2010,U.S.A,Central,Michigan,Warren,48093,200000,72000
689,Doctor.,Tommy,,Honeycutt,Small Business,Single,Female,2/5/1994,1/1/2014,,12468,Mortgages,"Related to Ornaments, Property Claim",02468_689,HSB_Jewel_02468,60000,Half Yearly,1/1/2014,12/27/2033,7/1/2014,1/1/2015,U.S,Central,Missouri,Saint Peters,63376,400000,60000
2502,Doctor.,Toni,Owens,Poe,Home Office,Single,Female,2/5/1997,12/31/2013,,13579,Mediclaim,Related to Life or Personal Claim,13579_2502,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2013,12/27/2036,3/31/2017,9/25/2017,U.S,Central,Indiana,Munster,46321,500000,60000
954,Professor,Tony,,Chandler,Small Business,Single,Female,2/5/1990,12/31/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_954,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2006,12/27/2029,3/31/2010,9/25/2010,United States Of America,Central,Texas,Highland Village,75067,500000,60000
2450,Dr.,Tonya,,Miller,Home Office,Single,Female,2/5/1995,12/31/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_2450,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2011,12/27/2034,3/31/2015,9/25/2015,United States Of America,Central,Wisconsin,Janesville,53545,500000,60000
2458,Prof.,Troy,,Casey,Home Office,Single,Female,2/5/1992,12/30/2008,,13579,Mediclaim,Related to Life or Personal Claim,13579_2458,HSB_Lifeclaim_13579,5000,Quarterly,12/30/2008,12/27/2031,3/30/2012,9/24/2012,U.S,Central,Minnesota,Edina,55410,500000,60000
447,Mrs.,Valerie,,Moon,Corporate,Single,Female,2/5/1997,7/1/2016,,12468,Mortgages,"Related to Ornaments, Property Claim",02468_447,HSB_Jewel_02468,60000,Half Yearly,7/1/2016,12/27/2036,7/1/2017,1/1/2018,U.S.A,Central,Minnesota,Roseville,55113,400000,120000
573,Prof.,Vanessa,,Winstead,Corporate,Single,Female,2/5/1995,12/31/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_573,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2011,12/27/2034,3/31/2015,9/25/2015,United States Of America,Central,Illinois,Pekin,61554,500000,60000
1065,Prof.,Vicki,,Bond,Corporate,Single,Female,2/5/1998,12/31/2014,,13579,Mediclaim,Related to Life or Personal Claim,13579_1065,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2014,12/27/2037,3/31/2018,9/25/2018,United States Of America,Central,Illinois,Burbank,60459,500000,60000
1253,Dr.,Vickie,,Coates,Home Office,Single,Female,12/7/1994,12/31/2011,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1253,HSB_Auto_98765,2000,Monthly,12/31/2011,12/27/2034,1/31/2015,2/28/2015,US,Central,Texas,Cedar Park,78613,200000,72000
2071,Dr.,Victor,,Cherry,Corporate,Single,Female,2/5/1988,12/30/2007,,12468,Mortgages,"Related to Ornaments, Property Claim",02468_2071,HSB_Jewel_02468,60000,Half Yearly,12/30/2007,12/27/2027,6/30/2008,12/31/2008,U.S,Central,Michigan,Farmington Hills,48336,400000,60000
1827,Doctor.,Vincent,,Hale,Corporate,Single,Female,2/5/1995,1/1/2015,,12468,Mortgages,"Related to Ornaments, Property Claim",02468_1827,HSB_Jewel_02468,60000,Half Yearly,1/1/2015,12/27/2034,7/1/2015,1/1/2016,US,Central,Iowa,Burlington,52601,400000,60000
286,Mistress.,Virginia,,Gay,Small Business,Single,Female,12/7/1996,12/31/2013,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_286,HSB_Auto_98765,2000,Monthly,12/31/2013,12/27/2036,1/31/2017,2/28/2017,United States Of America,Central,Kansas,Shawnee,66203,200000,72000
2553,Professor,Virginia,,McNeill,Home Office,Single,Female,2/5/1998,12/31/2014,,13579,Mediclaim,Related to Life or Personal Claim,13579_2553,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2014,12/27/2037,3/31/2018,9/25/2018,USA,Central,Wisconsin,Kenosha,53142,500000,60000
3197,Dr.,Wallace,,Pugh,Home Office,Single,Female,2/5/1988,12/30/2007,,12468,Mortgages,"Related to Ornaments, Property Claim",02468_3197,HSB_Jewel_02468,60000,Half Yearly,12/30/2007,12/27/2027,6/30/2008,12/31/2008,US,Central,Illinois,Northbrook,60062,400000,60000
1485,Professor,Wayne,,Sutherland,Home Office,Single,Female,2/5/1995,12/31/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_1485,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2011,12/27/2034,3/31/2015,9/25/2015,US,Central,Illinois,Downers Grove,60516,500000,60000
2016,Doctor.,Wayne,,Bean,Corporate,Single,Female,2/5/1991,12/31/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_2016,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2007,12/27/2030,3/31/2011,9/25/2011,U.S,Central,Michigan,Southgate,48195,500000,60000
2583,Dr.,Wendy,Pridgen,Pearce,Home Office,Single,Female,2/5/1997,12/31/2013,,13579,Mediclaim,Related to Life or Personal Claim,13579_2583,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2013,12/27/2036,3/31/2017,9/25/2017,U.S,Central,Michigan,Holland,49423,500000,60000
1402,Professor,Wesley,,Tate,Home Office,Single,Female,2/5/1992,12/30/2011,,12468,Mortgages,"Related to Ornaments, Property Claim",02468_1402,HSB_Jewel_02468,60000,Half Yearly,12/30/2011,12/27/2031,6/30/2012,12/31/2012,USA,Central,Illinois,Chicago,60653,400000,60000
1466,Prof.,Wesley,,Reid,Small Business,Single,Female,12/7/1989,12/31/2006,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1466,HSB_Auto_98765,2000,Monthly,12/31/2006,12/27/2029,1/31/2010,2/28/2010,U.S.A,Central,Nebraska,Columbus,68601,200000,72000
1683,Prof.,Wesley,,Corbett,Consumer,Single,Female,2/5/1987,12/31/2003,,13579,Mediclaim,Related to Life or Personal Claim,13579_1683,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2003,12/27/2026,3/31/2007,9/25/2007,USA,Central,Texas,Conroe,77301,500000,60000
2159,Dr.,Wesley,,Field,Corporate,Single,Female,2/5/1988,12/30/2004,,13579,Mediclaim,Related to Life or Personal Claim,13579_2159,HSB_Lifeclaim_13579,5000,Quarterly,12/30/2004,12/27/2027,3/30/2008,9/24/2008,USA,Central,Michigan,Westland,48185,500000,60000
1933,Dr.,William,,Crawford,Corporate,Single,Female,2/5/1995,12/31/2011,,13579,Mediclaim,Related to Life or Personal Claim,13579_1933,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2011,12/27/2034,3/31/2015,9/25/2015,US,Central,Texas,Garland,75043,500000,60000
2954,Professor,William,,Sharma,Consumer,Single,Female,12/7/1996,12/31/2013,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2954,HSB_Auto_98765,2000,Monthly,12/31/2013,12/27/2036,1/31/2017,2/28/2017,United States Of America,Central,Minnesota,Maplewood,55119,200000,72000
146,Miss,Yvonne,,Fox,Corporate,Single,Female,12/7/1992,12/31/2009,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_146,HSB_Auto_98765,2000,Monthly,12/31/2009,12/27/2032,1/31/2013,2/28/2013,USA,Central,Texas,Watauga,76148,200000,72000
146,Miss,Yvonne,,Fox,Corporate,Single,Female,12/7/1992,12/31/2009,,98765,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_146,HSB_Auto_98765,2000,Monthly,12/31/2009,12/27/2032,1/31/2013,2/28/2013,USA,Central,Texas,Watauga,76148,200000,72000
962,Doctor.,Yvonne,,Clarke,Home Office,Single,Female,2/5/1990,12/31/2006,,13579,Mediclaim,Related to Life or Personal Claim,13579_962,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2006,12/27/2029,3/31/2010,9/25/2010,U.S,Central,Illinois,Chicago,60610,500000,60000
2457,Professor,Yvonne,,Collier,Home Office,Single,Female,2/5/1991,12/31/2007,,13579,Mediclaim,Related to Life or Personal Claim,13579_2457,HSB_Lifeclaim_13579,5000,Quarterly,12/31/2007,12/27/2030,3/31/2011,9/25/2011,US,Central,Minnesota,Lino Lakes,55014,500000,60000
